file_id,sha1_git,split,language,domain,loc,cyclomatic,n_functions,has_docstring,matched_pair_id,spdx_license,first_commit_date,in_stack_v2,clone_free_local,clone_free_sourcerercc,github_repo,path,commit_sha
python_613bbdff511e,613bbdff511ea50cf688108e6f0959e4e88c84c9,H,python,unknown,76,12,2,False,,,2024-02-05,False,True,True,QwenLM/Qwen3,eval/eval/eval.py,7a2f61ffc7a20d47efcd2bf97f6f2bf52729042e
python_6144595ccd36,6144595ccd365e916d348158f2d271c06329181f,E,python,unknown,17,1,0,True,pair_0047,MIT,2026-02-26,False,True,True,tirth8205/code-review-graph,code_review_graph/__init__.py,b58668751ab0c7670c078cf7cbd4d1f5b8e54f81
python_615e88ea7fb3,615e88ea7fb393d23893f2493b27e27240fb71c4,H,python,unknown,136,9,2,True,,Apache-2.0,2024-04-29,False,True,True,Shubhamsaboo/awesome-llm-apps,advanced_ai_agents/autonomous_game_playing_agent_apps/ai_tic_tac_toe_agent/agents.py,9848ec842c5f559ad42654288cc6a38db6b175fb
python_6431912eec48,6431912eec484d002235ac53d17f9d3f5ee1ad4c,U,python,unknown,81,15,4,True,pair_0022,Apache-2.0,2024-04-29,False,True,True,google-research/timesfm,src/timesfm/flax/dense.py,8cb7eda91c2b416b37e99a979afc50f2a18e1791
python_64eb3780c8c3,64eb3780c8c31a273e69a767fcbeb1597a0b43d1,H,python,scientific_computing,76,19,5,True,,NOASSERTION,2025-04-19,False,True,True,hesreallyhim/awesome-claude-code,resources/awesome-list-entry-formatter.py,5f8e1185e2517ab57ba75d4ffccf99da1d3bc576
python_65a4fbb37bec,65a4fbb37becfe2186fd21e7d9094ba981ae6b59,H,python,unknown,67,24,2,True,,,2025-10-23,False,True,True,HKUDS/AI-Trader,research/scripts/compute_metrics.py,d03ff6c056b32ced735adf7c19ed8175adb1c8df
python_65f660073527,65f660073527cee9a9385a482123bd7632de5b09,E,python,unknown,149,32,9,True,pair_0044,MIT,2025-03-06,False,True,True,FoundationAgents/OpenManus,app/agent/base.py,3309bf4e416fb1c74b008f3e86494439a31bad53
python_6688cb4a56bb,6688cb4a56bbecaaf55a1b61f393c33c2317cf1b,H,python,unknown,57,1,0,True,,MIT,2026-04-17,False,True,True,browser-use/browser-harness,agent-workspace/domain-skills/claude-ai/extract-share-transcript.py,afbcc381b963040c19627d788e40c7e7663171ee
python_690f30aceea9,690f30aceea9e1eb265778d17fda50fa2ca91b73,H,python,scientific_computing,220,49,6,True,,MIT,2025-10-19,False,True,True,K-Dense-AI/scientific-agent-skills,scan_pr_skills.py,9cf7d9aea7d84754db4c167ab04b299d33c444bc
python_6ad175f19262,6ad175f19262749585642ffb9bdf448db415983a,H,python,unknown,245,43,7,True,,MIT,2024-08-04,False,True,True,feder-cr/AIHawk,scripts/check_english_only.py,6281a55db414dc7a0d0736c91ffecf94d871588b
python_6ad1ac94d74a,6ad1ac94d74a8c9a9bdc6b76f6d8b5171e38d544,U,python,unknown,50,6,1,True,pair_0080,NOASSERTION,2025-09-07,False,True,True,datawhalechina/hello-agents,Co-creation-projects/939147533-DatabaseAgent/main.py,4f7682ceafe573d07cd8a7d0b89908500e83227d
python_6d5f5d5d7f95,6d5f5d5d7f950e2a9e27da0aeeb3c76a3074dfc0,E,python,unknown,44,9,1,False,pair_0076,Apache-2.0,2024-08-09,False,True,True,Huanshere/VideoLingo,batch/utils/settings_check.py,814f84eeb98db987510e3558feeb595de2ac328a
python_6d7a866433e7,6d7a866433e72c79c1a15f6eae08c6729d70c7d5,U,python,unknown,273,66,7,True,pair_0025,MIT,2026-04-05,False,True,True,alchaincyf/nuwa-skill,examples/mrbeast-perspective/scripts/thumbnail_audit.py,fe0374687037c4cc51a65c1e0c145afe2981dc69
python_6dd29f7c779c,6dd29f7c779ca46558222f0456596a9ffdaa3cc7,E,python,web_backend,115,11,3,True,pair_0063,Apache-2.0,2026-02-13,False,True,True,jundot/omlx,benchmarks/bench_m5_sorted_gather_chunk.py,94530d8d49541ede9e99ef04a4431ee4953117a6
python_6ec279bc2991,6ec279bc29911b19083e1cf974769defab5b8a78,U,python,unknown,177,30,8,True,pair_0005,Apache-2.0,2026-02-24,False,True,True,agentscope-ai/QwenPaw,e2e/config/settings.py,a403b2433af6ac74404d69fc80a289658996226e
python_6ed96b49f292,6ed96b49f292bff9fcc03b5b1e946775bed59ee0,E,python,unknown,77,19,4,True,pair_0004,Apache-2.0,2026-02-23,False,True,True,anthropics/financial-services,claude-for-msft-365-install/examples/python-bootstrap/app.py,69cbc81467a5dced793eee03dec4658aa24ef856
python_6f7f7fbec546,6f7f7fbec5466567f06744c9c8350ecab693743a,U,python,unknown,53,1,0,True,pair_0048,Apache-2.0,2025-09-09,False,True,True,bojieli/ai-agent-book,agentbook/providers/__init__.py,d91f0ec83fbabafa2e732b13b18a4c47847a38d2
python_712dbaca8d55,712dbaca8d5529ccde7657feeda757b80a271283,E,python,unknown,68,3,1,True,pair_0058,NOASSERTION,2024-03-15,False,True,True,meta-llama/llama3,example_chat_completion.py,a0940f9cf7065d45bb6675660f80d305c041a754
python_7161ea608326,7161ea6083260de85ab9cef1e2efeeb7e6c4783c,U,python,unknown,49,13,10,True,pair_0062,MIT,2026-03-18,False,True,True,rohitg00/ai-engineering-from-scratch,certifications/claude/lessons/00-certification-strategy/code/tests/test_main.py,d18b8fe5a913c46011a3b06cb6ebd6a924414fd3
python_718bd3deab17,718bd3deab173c768519e7e0f314d253d1588c94,U,python,unknown,48,7,1,True,pair_0064,AGPL-3.0,2024-01-31,False,True,True,xming521/WeClone,tests/test_PII.py,bcd09e0a3aad7583050b8e97a280cfb8fe7ac235
python_72923e0951a9,72923e0951a98de07dbef4dfff8a069c353c5e5d,H,python,unknown,28,1,0,False,,Apache-2.0,2024-02-20,False,True,True,hpcaitech/Open-Sora,configs/diffusion/inference/high_compression.py,7ad6a96a135feb81f755c84fb391818718f6beb2
python_733ec5feb2ec,733ec5feb2ec83dfd9dc798c6e0499dc16b097d0,U,python,unknown,112,12,4,True,pair_0052,MIT,2024-12-20,False,True,True,ashishpatel26/500-AI-Agents-Projects,agents/04-sql-query-agent/agent.py,9beeb721c2af551bacaab827a76bddaecaa0ca5e
python_73da4ec7989c,73da4ec7989c78b2debf367be1ddd322932ce137,E,python,unknown,55,14,3,True,pair_0078,AGPL-3.0,2026-04-09,False,True,True,debpalash/VoiceStudio,backend/api/public_engine_metadata.py,8f140e550da35e3f25e342f21da8c475f385698c
python_740ab54b424b,740ab54b424b924a877c02a388ce0ef8d176aede,E,python,unknown,129,22,6,False,pair_0084,MIT,2024-06-21,False,True,True,pydantic/pydantic-ai,.github/scripts/check_api_compatibility.py,62f1e8302a356d09962c55117f41a282cf1eb243
python_74973eb26cd8,74973eb26cd822b7352e4bd53bd49c7c991e8f43,E,python,unknown,135,19,11,True,pair_0002,AGPL-3.0,2024-02-12,False,True,True,FujiwaraChoki/MoneyPrinterV2,src/cache.py,5192af8eca97759f941834b947e3ceb209da0649
python_74fd2a189a76,74fd2a189a76c084b4afcc3251b41f095c3e1c08,H,python,unknown,120,18,3,True,,AGPL-3.0,2026-01-05,False,True,True,volcengine/OpenViking,benchmark/RAG/run.py,5626633e560e2d224ff3e05fd99d19b8d5c2d870
python_7590f86906ea,7590f86906ea4bf0c329ef474b94da4973f472aa,E,python,unknown,93,29,10,True,pair_0046,MIT,2026-03-18,False,True,True,MadsLorentzen/ai-job-search,tests/test_changelog_structure.py,ccf786bdf27a1fab5de1039d1592e7667b2b0321
python_768428817d70,768428817d70efbe561ae2fca8ed0710a60b8025,H,python,web_backend,101,23,6,False,,NOASSERTION,2024-02-04,False,True,True,Guovin/iptv-api,desktop_ui/app.py,8723e065c337b8e84bae7997e7bfb8868d1f911e
python_77fa89ed2ccc,77fa89ed2ccce99b10068fccd2ca26a2db24b1b1,U,python,unknown,33,11,1,True,pair_0016,Apache-2.0,2025-12-16,False,True,True,agentskills/agentskills,skills-ref/src/skills_ref/models.py,69ef37e9424c0a7ea9dd2293b559e43ec8176379
python_78751cc18148,78751cc181487b307115e6daa7272cfd1eadbdbb,E,python,unknown,123,25,6,True,pair_0069,Apache-2.0,2026-02-25,False,True,True,mukul975/Anthropic-Cybersecurity-Skills,skills/abusing-shadow-credentials-for-privesc/scripts/agent.py,54a798831d2266a3ca61ce68a7acb80b81160d57
python_79cde59b2f48,79cde59b2f48383d9bc130f9fc2abc3f9a7d6fb3,E,python,unknown,55,6,1,True,pair_0080,Apache-2.0,2025-09-09,False,True,True,bojieli/ai-agent-book,agentbook/providers/legacy.py,d91f0ec83fbabafa2e732b13b18a4c47847a38d2
python_7a00838229cc,7a00838229cc27d6e2db16ea0bf4a85bedf793c3,H,python,web_backend,22,2,2,True,,AGPL-3.0,2024-02-28,False,True,True,Skyvern-AI/skyvern,alembic/versions/2024_03_13_0518-82a0c686152d_add_title_error_code_mapping_and_errors_.py,35cb497c99dc940472023e682692613e1014e51f
python_7b5daa3f8c61,7b5daa3f8c61fce71e6ff38e05acb5ff0eeebf27,U,python,unknown,48,2,1,True,pair_0015,NOASSERTION,2024-03-15,False,True,True,meta-llama/llama3,example_text_completion.py,a0940f9cf7065d45bb6675660f80d305c041a754
python_7cce350581a8,7cce350581a8c48433563dc5863c853815ce88f7,U,python,unknown,26,1,0,False,pair_0082,MIT,2025-04-23,False,True,True,resemble-ai/chatterbox,example_tts.py,5de7a54aa4e5e2baadb0182dde554908b48b85c2
python_7e9bffe92ff2,7e9bffe92ff2b667a836588a559048ee040351c1,E,python,unknown,166,24,3,True,pair_0037,MIT,2024-12-26,False,True,True,deepseek-ai/DeepSeek-V3,inference/generate.py,9b4e9788e4a3a731f7567338ed15d3ec549ce03b
python_7f764bdabc30,7f764bdabc30c5777ac4521471b46110910f122c,U,python,unknown,36,8,3,False,pair_0076,Apache-2.0,2024-01-22,False,True,True,DrewThomasson/ebook2audiobook,components/E2A-SML/booknlp/booknlp.py,03a3c0e8801e96263db5828f563c245f815b6de5
python_7fb1b90ea775,7fb1b90ea775d437d28f32a07cb35c70491199cf,U,python,unknown,202,28,9,True,pair_0065,Apache-2.0,2024-01-08,False,True,True,sgl-project/sglang,.claude/skills/llm-torch-profiler-analysis/scripts/probe_llm_server.py,554f817948c26e8e9c8338b4a33e94a609d6f0fb
python_8244c00591d3,8244c00591d3af06434cd881968b94e560cb0390,H,python,unknown,228,65,8,True,,,2025-02-22,False,True,True,anthropics/claude-code,plugins/hookify/core/rule_engine.py,ab9b2cf7bb9e4f98ff264c07a22e46d83c29c558
python_83c82dc9c055,83c82dc9c0553bfa67dc20635377c92875a1c7bd,U,python,unknown,44,5,2,True,pair_0054,MIT,2025-04-01,False,True,True,VectifyAI/PageIndex,pageindex/__init__.py,ae169566b3148792776531d987f543edcad92321
python_85c6de958bad,85c6de958bad02c129dd5bb6f38eeeb0dd8e5392,E,python,unknown,290,60,11,True,pair_0012,MIT,2026-05-13,False,True,True,ayghri/i-have-adhd,scripts/judge.py,58494af57962b2d7a996b4d419474380a299af5e
python_873da77f0e90,873da77f0e9060d7cc608c84686108b2900756d3,E,python,unknown,31,4,2,True,pair_0036,Apache-2.0,2025-11-07,False,True,True,ATH-MaaS/Pixelle-Video,api/dependencies.py,848b054e4fae40dabc62ec58e960b573e83793ac
python_8757f818914c,8757f818914c90b486aba752dfc115f98bb355ec,H,python,unknown,146,2,1,True,,Apache-2.0,2024-04-29,False,True,True,Shubhamsaboo/awesome-llm-apps,advanced_ai_agents/autonomous_game_playing_agent_apps/ai_3dpygame_r1/ai_3dpygame_r1.py,9848ec842c5f559ad42654288cc6a38db6b175fb
python_89f89444e7fe,89f89444e7feaafa3b73a48261a81acda43e4058,E,python,unknown,117,13,4,True,pair_0052,MIT,2024-11-13,False,True,True,microsoft/markitdown,packages/markitdown-mcp/src/markitdown_mcp/__main__.py,b6e8bbdce628d564c6af031b5f26cda6e818ea10
python_8b7a894e968c,8b7a894e968c5f87c8563ecb6b9045f8296051c6,U,python,unknown,100,2,2,True,pair_0023,Apache-2.0,2024-01-29,False,True,True,OpenBMB/MiniCPM-V,eval_mm/vlmevalkit/setup.py,6ada8e8ef5e2979670fc94406f02b87c3c7e7ee0
python_8d36e562e2d1,8d36e562e2d15156a3f80780c4e5844ff66ab092,H,python,unknown,233,53,15,False,,Apache-2.0,2024-01-29,False,True,True,OpenBMB/MiniCPM-V,chat.py,6ada8e8ef5e2979670fc94406f02b87c3c7e7ee0
python_8d71f799a9a4,8d71f799a9a450353795d73edba8163b1cce2f09,E,python,unknown,26,1,0,False,pair_0082,MIT,2023-11-14,False,True,True,abi/screenshot-to-code,backend/agent/providers/__init__.py,d026163f586dfa8c5c10d28c36edd59a9d3b0e88
python_8dc61b05308c,8dc61b05308c72ff234b456c3b9d50d195d2dd22,U,python,unknown,64,1,0,False,pair_0014,Apache-2.0,2024-02-20,False,True,True,hpcaitech/Open-Sora,configs/diffusion/inference/256px.py,7ad6a96a135feb81f755c84fb391818718f6beb2
python_8e363161915d,8e363161915d3720409bb8b6ef9bc4ade33b64e4,H,python,unknown,108,12,2,True,,,2025-09-22,False,True,True,anthropics/skills,skills/docx/scripts/accept_changes.py,41bbe19d1a1a7eaab5e7bb9050a417e5c6cffc8f
python_912d49be6e24,912d49be6e24cbbc61155fcfcfb29da8bfe6f543,H,python,unknown,208,13,3,True,,Apache-2.0,2024-04-29,False,True,True,Shubhamsaboo/awesome-llm-apps,advanced_ai_agents/autonomous_game_playing_agent_apps/ai_chess_agent/ai_chess_agent.py,9848ec842c5f559ad42654288cc6a38db6b175fb
python_9359ca8213c1,9359ca8213c128049796f41492088fe5cc716387,E,python,unknown,86,12,2,False,pair_0019,Apache-2.0,2024-07-27,False,True,True,jingyaogong/minimind,eval_llm.py,6fc918beb68a0d8c40452338df6319fe168014ba
python_93bcabed6d0e,93bcabed6d0e652f58095f2e4bda3e27aa1635d4,H,python,unknown,16,1,0,True,,MIT,2024-03-27,False,True,True,microsoft/graphrag,packages/graphrag-cache/graphrag_cache/cache_config.py,f40e9a26ce62ba0b3fef8837d24aafdcc6e6c704
python_9434d0ad8af5,9434d0ad8af5fcf2cbb8e8c8b62ddfd164ea7b69,E,python,unknown,172,61,11,True,pair_0011,MIT,2026-01-10,False,True,True,ZhuLinsen/daily_stock_analysis,.github/scripts/build_release_notes.py,089d9d26d68f8b839ea5a74a3784e4402925f8b7
python_958a45541626,958a455416265f339a8e3612ab05d0b46a0c94c2,E,python,unknown,189,5,2,True,pair_0072,Apache-2.0,2023-11-29,False,True,True,unslothai/unsloth,.github/scripts/kaggle_prefetch.py,0d5743c4ec3f8d536918371ea6c04dbb65f4f9df
python_95c77214a18b,95c77214a18b619fb8d0b811fb2ad99c246f3af9,H,python,unknown,283,83,15,True,,,2025-10-23,False,True,True,HKUDS/AI-Trader,research/scripts/analyze_experiments.py,d03ff6c056b32ced735adf7c19ed8175adb1c8df
python_96be4b291b86,96be4b291b869bff9ccf2e5d098dd7f01c7f32cc,H,python,unknown,311,60,6,True,,NOASSERTION,2024-03-15,False,True,True,meta-llama/llama3,llama/generation.py,a0940f9cf7065d45bb6675660f80d305c041a754
python_99c72ca7d8a7,99c72ca7d8a7fc258ebe3e272b255a1d46fd8cdb,H,python,web_backend,30,14,5,True,,GPL-3.0,2025-02-19,False,True,True,Fosowl/agenticSeek,llm_server/sources/cache.py,bffa7e9e94294f7937c733014af062351c6d6420
python_9a263dec4c9a,9a263dec4c9a37b4c450ffaf0b0dafc84ec8298c,E,python,unknown,74,5,0,True,pair_0074,Apache-2.0,2024-04-29,False,True,True,google-research/timesfm,src/timesfm/configs.py,8cb7eda91c2b416b37e99a979afc50f2a18e1791
python_9af9fc3068a6,9af9fc3068a6420d8d0715616b11d2628e10a86a,H,python,unknown,80,14,5,True,,Apache-2.0,2025-12-16,False,True,True,agentskills/agentskills,skills-ref/src/skills_ref/cli.py,69ef37e9424c0a7ea9dd2293b559e43ec8176379
python_9dbe5a362913,9dbe5a362913aff7e521390e41303f920efea293,H,python,unknown,109,8,6,True,,Apache-2.0,2026-03-31,False,True,True,google/skills,skills/cloud/agent-platform-alert-configuration/scripts/check_telemetry_test.py,d56d145e512dca644a3b7ba8332da523c9a60e3c
python_9dccc0ed390b,9dccc0ed390b63cd58f3eb4f687701feb806101a,U,python,unknown,112,23,3,True,pair_0007,Apache-2.0,2024-01-12,False,True,True,agentscope-ai/agentscope,.github/scripts/update_news.py,c7d8e31bfd0a2f85e67b6235bd44c09fce259106
python_9e6a2490243e,9e6a2490243edba42423a0f96c73b15e1323f744,E,python,unknown,21,2,1,False,pair_0027,MIT,2025-04-23,False,True,True,resemble-ai/chatterbox,example_for_mac.py,5de7a54aa4e5e2baadb0182dde554908b48b85c2
python_9f28348fd7ad,9f28348fd7ade3191bddbbba5c6438f837ff124c,E,python,unknown,43,4,1,True,pair_0015,MIT,2024-10-02,False,True,True,HKUDS/LightRAG,examples/generate_query.py,f874ba6da11d9039f6217f282d6e400e26a4e5ba
python_a117f957d872,a117f957d8723c539e3d6c4fbf8caeb0263304f0,H,python,web_backend,90,27,6,True,,NOASSERTION,2024-02-04,False,True,True,Guovin/iptv-api,desktop_ui/changelog_dialog.py,8723e065c337b8e84bae7997e7bfb8868d1f911e
python_a52ab9eae58f,a52ab9eae58fe09fc0d0e64af726385ce4a68f0a,H,python,unknown,282,65,14,True,,MIT,2026-06-18,False,True,True,baidu/Unlimited-OCR,infer.py,d49ff64afffc1f47ab563dc1c589bc2f78808fa4
python_a56a76179be1,a56a76179be15a48b842d8611dd7337870ac5239,E,python,unknown,43,10,3,True,pair_0008,MIT,2025-07-22,False,True,True,NousResearch/hermes-agent,acp_adapter/auth.py,8aa219ef60ae16bd130e4775a1513e122880654e
python_a62aa4f5e3fd,a62aa4f5e3fd803833a3031d8c165fb82e11fac8,E,python,unknown,102,19,5,True,pair_0060,MIT,2025-07-27,False,True,True,langchain-ai/deepagents,.github/scripts/checks/check_branch_scopes_sync.py,048f9890bfe8b640e1e72085a4fa50d9084545f0
python_a798983f5c94,a798983f5c9498d8b2553de8029875f913117874,H,python,unknown,158,49,5,True,,Apache-2.0,2023-11-29,False,True,True,unslothai/unsloth,.github/scripts/kaggle_studio_ci/collect_evidence.py,0d5743c4ec3f8d536918371ea6c04dbb65f4f9df
python_a7eabb9f41d4,a7eabb9f41d43a8cdb073764215bde403c1cd2d7,U,python,unknown,44,1,0,True,pair_0068,MIT,2025-10-30,False,True,True,vectorize-io/hindsight,hindsight-all/hindsight/__init__.py,9a84994ac6b009c6bf89e771ca1c0513562dc49a
python_a80a650e7932,a80a650e793296ed123e07a5409f488d4256b746,E,python,unknown,189,40,7,True,pair_0079,Apache-2.0,2024-08-09,False,True,True,Huanshere/VideoLingo,core/_10_gen_audio.py,814f84eeb98db987510e3558feeb595de2ac328a
python_a8ec89939945,a8ec89939945ea653d454f1e1873f2118908e565,E,python,unknown,9,3,1,False,pair_0061,NOASSERTION,2024-06-10,False,True,True,agent0ai/agent-zero,agents/_example/tools/example_tool.py,6a6cecff8527b164668c7a6ab2f76b6b1ed7cfa1
python_aabeb654f330,aabeb654f3303eb8e1c12cefae1292829eb914af,H,python,unknown,82,23,8,True,,Apache-2.0,2026-04-03,False,True,True,Graphify-Labs/graphify,graphify/_minhash.py,67f99bd0059dd1bac9e44382907ef9f10098b39f
python_aba49bd234be,aba49bd234be842ff3e0e2f4b84c179550d94a17,U,python,unknown,98,19,7,True,pair_0060,MIT,2024-04-02,False,True,True,SWE-agent/SWE-agent,docs/usage/memory_sentinel.py,3ea751c087f32b16e039a2233dd6eefecef325d5
python_ac2fb1835bcb,ac2fb1835bcb0af4d6d202a06540493157c3bb92,E,python,unknown,53,1,1,True,pair_0048,Apache-2.0,2025-01-24,False,True,True,huggingface/open-r1,scripts/benchmark_e2b.py,1416fa0cf21595d2083b399a2a0bbddd7f6e9563
python_ad9444c03359,ad9444c0335910fd94334bb466da135aaaec4732,U,python,unknown,135,15,1,True,pair_0051,Apache-2.0,2024-08-08,False,True,True,getzep/graphiti,examples/azure-openai/azure_openai_neo4j.py,b943c9e8486cdc7fe6cb2f4cfe151ae53f0a884d
python_adeb68217621,adeb68217621951bd4694d5e1673521ddf70753e,H,python,unknown,137,24,6,True,,MIT,2026-03-30,False,True,True,nesquena/hermes-webui,api/agent_runtime.py,be5c07175049fc32e093231a8d7fc4b7127c0f0e
python_af0be603827d,af0be603827db39ff7834c258bebb585b6a19b50,E,python,unknown,74,9,2,True,pair_0017,Apache-2.0,2025-06-23,False,True,True,openai/gpt-oss,examples/agents-sdk-python/example.py,7b583341fe16729127f6d5b94a7b09ccae97e1a1
python_b130ccfddca0,b130ccfddca06ac777b9dd83e7011ab2046a9a4e,E,python,unknown,150,43,9,True,pair_0075,NOASSERTION,2025-09-07,False,True,True,datawhalechina/hello-agents,Co-creation-projects/939147533-DatabaseAgent/src/tools.py,4f7682ceafe573d07cd8a7d0b89908500e83227d
python_b1fc9438b7a8,b1fc9438b7a8a2accc2e09c021fbeaf192f2c2da,E,python,unknown,141,21,4,True,pair_0055,MIT,2024-10-02,False,True,True,HKUDS/LightRAG,examples/graph_visual_with_neo4j.py,f874ba6da11d9039f6217f282d6e400e26a4e5ba
python_b26cf0a64e46,b26cf0a64e46cb7a7a32b2818f5924894f87a325,E,python,unknown,301,51,5,True,pair_0067,NOASSERTION,2024-09-09,False,True,True,XiaoMi/ha_xiaomi_home,custom_components/xiaomi_home/__init__.py,1a5f890cbe08d14ec7252196bd925a57090e8774
python_b3293c5a16d5,b3293c5a16d51d643aa2a82004c09fb4f6885d7d,E,python,unknown,28,12,3,True,pair_0016,NOASSERTION,2025-09-07,False,True,True,datawhalechina/hello-agents,Co-creation-projects/939147533-DatabaseAgent/src/config.py,4f7682ceafe573d07cd8a7d0b89908500e83227d
python_b4efba788d03,b4efba788d03ed84d6fae25e3a7102fde934f61e,H,python,data_engineering,131,19,5,True,,AGPL-3.0,2026-03-29,False,True,True,calesthio/OpenMontage,.agents/skills/hyperframes-creative/scripts/extract-audio-data.py,08e2151fa02de28a5d6a312b3d575692bf147ad7
python_b6f799789dce,b6f799789dcea26418aa42104023f849545bd054,U,python,unknown,125,10,3,True,pair_0031,MIT,2024-10-02,False,True,True,HKUDS/LightRAG,examples/graph_visual_with_opensearch.py,f874ba6da11d9039f6217f282d6e400e26a4e5ba
python_b81dda2e5f9e,b81dda2e5f9ead78b4270f4415363dd8ca437fef,U,python,unknown,81,5,4,True,pair_0028,MIT,2026-02-01,False,True,True,HKUDS/nanobot,conftest.py,104917aaec8b351edcbbc87a64fa6b71eb6e096b
python_b876ecc652fd,b876ecc652fd6ca6d09282cc4f44d6a5f3515728,U,python,unknown,17,1,0,True,pair_0047,Apache-2.0,2024-01-10,False,True,True,datalab-to/surya,surya/common/batch_service/__init__.py,4d873e8a23a85f68862993faa7395e34ab6653c2
python_b88e69f9d40b,b88e69f9d40b343b7c2f72b3dc358fdc2c308a14,E,python,unknown,65,15,3,True,pair_0022,MIT,2025-10-19,False,True,True,alirezarezvani/claude-skills,agent-launcher/hooks/session_start.py,19392f7a08264ed00486a251f5b2098321771f94
python_b95caee4e540,b95caee4e5400d3538d5c683f257a7f1aacaf367,H,python,web_backend,17,2,1,False,,MIT,2025-04-30,False,True,True,AsyncFuncAI/deepwiki-open,api/chat/__init__.py,d92819a9c9f3b99416e3580ff235fc9d3adf8b89
python_bafb0ae422e8,bafb0ae422e8382fafebdfe7dc5ceb120929e640,E,python,unknown,110,16,4,True,pair_0073,MIT,2025-06-22,False,True,True,SuperClaude-Org/SuperClaude_Framework,plugins/superclaude/scripts/clean_command_names.py,1b81e51db955126ec8983769b96dec575d730c05
python_bafcdeec05b7,bafcdeec05b7965fd194dbab5295ce7965ff8099,U,python,unknown,152,41,11,True,pair_0075,MIT,2025-10-13,False,True,True,karpathy/nanochat,nanochat/checkpoint_manager.py,92d63d4e8bb4df75c3b71618f31ddde2378b2bcd
python_bb614d7fbb15,bb614d7fbb15345ed7a6e287cc6e31148882091b,E,python,web_backend,66,21,4,True,pair_0040,Apache-2.0,2026-03-08,False,True,True,HKUDS/CLI-Anything,.github/scripts/sync_root_skills.py,810c18b0d1ab9b234bc996c9fd999318523a3ef0
python_bb8febf2a8ab,bb8febf2a8ab1cca78fa0868461af55874b03d62,E,python,web_backend,47,3,1,True,pair_0042,MIT,2026-02-22,False,True,True,CloakHQ/CloakBrowser,cloakbrowser/__init__.py,f04c23da285b3b3d3cf10c8f9d282e7adc1d52ce
python_bcb4eb214b72,bcb4eb214b726ac9928e1917a93621e4d81bb7ff,E,python,unknown,21,1,0,True,pair_0003,Apache-2.0,2025-11-07,False,True,True,ATH-MaaS/Pixelle-Video,api/config.py,848b054e4fae40dabc62ec58e960b573e83793ac
python_bdd525ea952c,bdd525ea952c0d201ad0485e4542478bbea28431,E,python,unknown,95,11,2,True,pair_0071,MIT,2025-06-29,False,True,True,shareAI-lab/learn-claude-code,agents/s01_agent_loop.py,0dcafa2ae053a1ddd6a72f265431104b08a5aa13
python_be22640dcb0e,be22640dcb0e020c1739273cfbe836b00084aed7,H,python,unknown,95,13,6,True,,NOASSERTION,2024-03-13,False,True,True,Canner/WrenAI,core/wren-core-py/tests/test_physical_tables.py,33c91da6e55001b961cbeaa9db90ccfe94caa60e
python_becf6fb4cd29,becf6fb4cd29b3f43fe0fc283bcf2840acf5c4fd,U,python,unknown,283,49,5,True,pair_0067,MIT,2026-04-12,False,True,True,browser-use/video-use,helpers/grade.py,9575612f066aa517354790a645fd90f9f95a743b
python_c255777a337e,c255777a337e9096f2150ebce04e1451c5d38b1e,E,python,unknown,148,16,3,True,pair_0070,Apache-2.0,2026-03-31,False,True,True,google/skills,skills/cloud/agent-platform-alert-configuration/scripts/check_telemetry.py,d56d145e512dca644a3b7ba8332da523c9a60e3c
python_c33445029015,c334450290156ae90a380b9c8984c2e4b0528421,E,python,unknown,39,1,0,True,pair_0068,Apache-2.0,2025-04-01,False,True,True,google/adk-python,contributing/samples/a2a/a2a_auth/agent.py,b0180620f4c2f4f4467a89c37a30f75bf849700b
python_c4640075c90c,c4640075c90c951b4eba9e9189bbd210f4eff789,H,python,web_backend,41,7,1,True,,BSD-3-Clause,2024-10-13,False,True,True,D4Vinci/Scrapling,agent-skill/Scrapling-Skill/examples/04_spider.py,28c329671485daaea89a40fb34a7db8622e51468
python_c4a27df56174,c4a27df5617454d5e3dd349709e41d0eede06b78,U,python,unknown,44,2,2,True,pair_0050,MIT,2026-05-01,False,True,True,virgiliojr94/book-to-skill,book_to_skill/config.py,a6cad12dee07a7700068e2aa51cba871ef3b5349
python_c4e99ec627cd,c4e99ec627cdfceecb5597b0be8fb21af561e96c,U,python,web_backend,125,9,3,True,pair_0063,Apache-2.0,2026-02-13,False,True,True,jundot/omlx,benchmarks/bench_qwen4_qsa_sparse_gqa.py,94530d8d49541ede9e99ef04a4431ee4953117a6
python_c5d24c424559,c5d24c424559afc7b91d197fc55c746fcc0cda84,E,python,unknown,170,25,2,False,pair_0077,MIT,2026-04-05,False,True,True,MemPalace/mempalace,benchmarks/lean_mempalace/bench_python.py,c04d423dc96c1b509f04e6a2668c9d700cc0e161
python_c6692895b81c,c6692895b81c6ade6d0c0e9b4668f16c2781b45f,U,python,unknown,147,43,5,True,pair_0045,MIT,2025-08-21,False,True,True,github/spec-kit,extensions/git/scripts/python/auto_commit.py,c6ab21441b290629b23fbd6db6102a1d075371e2
python_c698ef67dc88,c698ef67dc8832d1bb30e037cb75bed63eade5c6,U,python,web_backend,52,4,2,True,pair_0042,MIT,2026-02-24,False,True,True,Panniantong/Agent-Reach,agent_reach/channels/__init__.py,da5044d26fc6adddb6554d5679c94ac22e76e428
