file_id,sha1_git,split,language,domain,loc,cyclomatic,n_functions,has_docstring,matched_pair_id,spdx_license,first_commit_date,in_stack_v2,clone_free_local,clone_free_sourcerercc,github_repo,path,commit_sha
python_3cce6b328b07,3cce6b328b074d8e90336c7e6358aa9534ae8723,U,python,scientific_computing,162,9,3,True,pair_0048,Apache-2.0,2025-02-19,False,True,True,Future-House/BixBench,bixbench/plot_style.py,main
python_3d131c9b6442,3d131c9b6442aa65d6ccef620bd72f00f00e92c1,U,python,scientific_computing,77,15,4,True,pair_0139,MIT,2026-03-20,False,True,True,immortal71/openoncology,ai/alphamissense/classify.py,main
python_3d357d90e3b2,3d357d90e3b2a31dfdbf3bfb40754a31f9db2e96,E,python,data_engineering,32,5,1,True,pair_0146,MIT,2026-05-03,False,True,True,im-anishraj/arnio,arnio/_version.py,main
python_3d59a99b25c0,3d59a99b25c0f77355134bcd0841ac3f6ac9641c,E,python,data_engineering,130,22,5,True,pair_0180,MIT,2026-01-26,False,True,True,lensesio/agentic-engineering-for-apache-kafka,skills/kafka-python-client/references/common-template.py,main
python_3d685996fc6e,3d685996fc6e850d9322c993378cc440d03571c2,H,python,data_engineering,312,52,13,True,,MIT,2024-07-09,False,True,True,ucbepic/docetl,docetl/api.py,main
python_3d9994449912,3d99944499122fb3e42f7659273d995fdafdfa4b,U,python,scientific_computing,48,8,1,True,pair_0176,Apache-2.0,2024-07-18,False,True,True,nabla-ml/nabla,docs/scripts/fix_duplicate_viewport.py,main
python_3dc63fea58bd,3dc63fea58bd8bc16c69a6a35971f73a547b792f,U,python,data_engineering,78,13,2,True,pair_0298,Apache-2.0,2024-05-06,False,True,True,Nike-Inc/koheesio,src/koheesio/asyncio/__init__.py,main
python_3de526eddfbe,3de526eddfbe1b0da6781082ab928f6866b6fd0b,U,python,web_backend,23,1,1,False,pair_0148,MIT,2024-06-13,False,True,True,jboirazian/LuneForge,src/app/modules/plotter.py,main
python_3df6b3e92d34,3df6b3e92d34d1454a267958fccb5678ec350363,U,python,scientific_computing,146,46,5,True,pair_0123,MIT,2026-08-14,False,True,True,OpenMOSS/SWE-bench-Science,huggingface/scripts/materialize.py,main
python_3e025db22493,3e025db2249361022d7e48375ae790e7d1c1c7a6,U,python,web_backend,138,25,5,True,pair_0121,MIT,2025-04-23,False,True,True,navig-me/telert,packaging/docker/server.py,main
python_3e265c687ee8,3e265c687ee8e59abb3de35afb39f5200022280e,H,python,data_engineering,30,18,1,False,,NOASSERTION,2024-02-22,False,True,True,skyffel/airbyte-connector-generator-poc,airbyte_connector_generator_poc/html_tree.py,main
python_3e57bce86b29,3e57bce86b2910b48ff5b4ef244a4643a27f2bf3,H,python,web_backend,215,44,8,True,,MIT,2024-07-10,False,True,True,Archmonger/ServeStatic,scripts/security_probe.py,main
python_3e846362c4ad,3e846362c4adb555076c921e55e69b09b2993e45,U,python,scientific_computing,174,58,13,True,pair_0302,Apache-2.0,2026-08-02,False,True,True,fl-sean03/OpenSDL,adapters/contracting-search/src/opensdl_adapter_contracting_search/optimizer.py,main
python_3e96c1b36b7a,3e96c1b36b7a5eb444f71256adb88425cf8dece6,H,python,scientific_computing,136,29,5,True,,,2025-03-17,False,True,True,RuiningLi/dso,data_preprocessing/simulation_utils.py,main
python_3eac24ecf4bc,3eac24ecf4bc81e68aa034bde49d3cb16b4c1931,U,python,scientific_computing,105,16,5,True,pair_0374,NOASSERTION,2026-01-05,False,True,True,Emmi-AI/noether,docs/source/_ext/source_view.py,main
python_3ec0b45aa313,3ec0b45aa31321312198915cffec477ae74f4b18,E,python,scientific_computing,91,12,3,True,pair_0128,CC-BY-4.0,2025-03-05,False,True,True,proto-lab-ro/jobshoplab,jobshoplab/compiler/compiler.py,main
python_3ee5d6ee19a3,3ee5d6ee19a3bc86f0ace8274828977a64e8fe80,E,python,web_backend,121,3,1,True,pair_0173,GPL-3.0,2026-04-30,False,True,True,owl234/ARL-Next,backend/ARL-NPoC/build/lib/xing/conf.py,main
python_3f14ba2dbd21,3f14ba2dbd21cc06b055eed1182eb6fff5bbda25,U,python,web_backend,282,46,6,True,pair_0385,NOASSERTION,2026-06-11,False,True,True,SenteLabsAI/OpenExecutive,evals/run_evals.py,main
python_3f596da93ac1,3f596da93ac1a6945d2a509ee40c0520d7f02cc6,H,python,data_engineering,137,27,10,True,,,2026-05-30,False,True,True,analyticsdurgesh/DBT-Project-Pipeline,scripts/run_pipeline.py,main
python_3f5f70e6063c,3f5f70e6063c836c06958ec1abc4e6844bb37735,E,python,web_backend,55,11,4,True,pair_0318,MIT,2025-10-30,False,True,True,the-momentum/open-wearables,backend/app/algorithms/resilience.py,main
python_3f7bb9625489,3f7bb9625489c817bac1ad2df02d1d568c2d5a26,E,python,web_backend,52,9,2,True,pair_0325,NOASSERTION,2026-07-05,False,True,True,perfectgf/lora-dataset-studio,backend/app/extension_loader.py,main
python_3f85ef85c93f,3f85ef85c93f7c04d79f146687c9338b52e5577f,U,python,web_backend,81,15,2,True,pair_0213,Apache-2.0,2025-05-08,False,True,True,IBM/mcp-context-forge,.github/tools/pin_requirements.py,main
python_3fb7159ab7e1,3fb7159ab7e18ead52568aa92613a10bb7ee4f1c,U,python,scientific_computing,54,1,1,False,pair_0202,MIT,2025-01-13,False,True,True,AlePuglisi/MBARI-vehicles-sim-ros2,gazebo_ws/rov_ricketts_description/launch/display.launch.py,main
python_3fd0fded6977,3fd0fded6977f7a8b2c8b363014f3a349a376401,U,python,web_backend,189,22,7,True,pair_0232,,2026-07-22,False,True,True,cporter202/coreclaw-api-directory,scripts/generate_category_pages.py,main
python_4000ca6ad719,4000ca6ad71971936b44201a2f435649a906ed37,E,python,scientific_computing,89,35,4,True,pair_0178,MIT,2026-08-14,False,True,True,OpenMOSS/SWE-bench-Science,huggingface/scripts/provider_config.py,main
python_406e95808d37,406e95808d3743728e102119d50dab6ffea72635,E,python,web_backend,44,12,6,False,pair_0196,MIT,2024-05-17,False,True,True,vintasoftware/django-ai-assistant,django_ai_assistant/admin.py,main
python_40d334ba2b84,40d334ba2b84055ac8edb89ffecd7ab4e78b6745,E,python,scientific_computing,76,6,4,False,pair_0222,MIT,2024-01-15,False,True,True,plainerman/DiffDock-Pocket,baselines/run_gnina_general.py,main
python_40f2f735dd42,40f2f735dd42e0cb802adf9651fecb0bc334bc00,E,python,data_engineering,44,11,1,False,pair_0089,NOASSERTION,2026-05-12,False,True,True,Fractal-Compute-Orchestrations/FractalCore,scripts/download_tf.py,main
python_412cae3be21c,412cae3be21c3feaa3de7181cf7221be02daec12,E,python,scientific_computing,119,9,4,True,pair_0354,MIT,2024-01-15,False,True,True,plainerman/DiffDock-Pocket,data/generate_pdb_table.py,main
python_414c2821768f,414c2821768fdf0fbb44618db2e3cd8b1101ca5b,U,python,data_engineering,190,17,3,True,pair_0145,MIT,2025-12-16,False,True,True,rasinmuhammed/misata,benchmarks/export_studio_data.py,main
python_4167ba74209a,4167ba74209a1ba32609d1a6f4310da69a3ef596,E,python,web_backend,323,61,14,True,pair_0079,MIT,2026-06-07,False,True,True,beijingcao/binance-deribit-btc,core.py,main
python_417bcece66ba,417bcece66ba161b653f8dd4084e18529fbe3fea,H,python,data_engineering,52,15,6,False,,,2024-03-07,False,True,True,behnamyazdan/ecommerce_realtime_data_pipeline,code/ecommerce/models/category.py,main
python_41a33fd30bc2,41a33fd30bc2c4956b1492d082371d6ed63fa382,U,python,web_backend,33,3,2,True,pair_0030,,2024-10-02,False,True,True,paulocoutinhox/pyaa,apps/api/auth/dependencies.py,main
python_41a808b8463b,41a808b8463b91ffb977a55a053d28f1d7437b38,E,python,data_engineering,35,8,1,True,pair_0177,MIT,2024-07-09,False,True,True,ucbepic/docetl,docetl/_config.py,main
python_41aa0725ac4c,41aa0725ac4c2bd861fba3049ce52d20627f4378,U,python,web_backend,87,28,6,True,pair_0017,,2026-03-14,False,True,True,skernelx/tavily-key-generator,config.py,main
python_4203db63a327,4203db63a3274d1a513ce09e93c5187b88cb9ef6,H,python,data_engineering,36,4,2,True,,Apache-2.0,2024-04-17,False,True,True,DataKitchen/dataops-testgen,deploy/build_api_docs.py,main
python_4208f20734a1,4208f20734a1d8bc16a0a18f58b7dd7d2ce05c31,E,python,scientific_computing,133,36,4,True,pair_0027,NOASSERTION,2026-05-19,False,True,True,lynk-101-li/CatIF-RL,catif_rl/data/_split_scripts/align_pdb_names.py,main
python_424d911d0100,424d911d01008af6597d7005482a6d25b1d45626,H,python,scientific_computing,37,7,2,False,,NOASSERTION,2023-12-19,False,True,True,zjunlp/ChatCell,evaluation/Performance_of_random_cell_generation.py,main
python_42b2499b2e64,42b2499b2e64314c407050ceac6cf350f5cda7be,E,python,data_engineering,40,4,2,True,pair_0006,,2026-02-15,False,True,True,itsmekhoathekid/RecSys-MLops,apps/agentic/recsys-feature-rag-mcp/src/recsys_feature_rag_mcp/clients/online_features.py,main
python_42c3ccec7e17,42c3ccec7e171c850a3be19dd966bbd06ff71516,U,python,web_backend,38,4,3,False,pair_0352,,2024-06-11,False,True,True,codingforentrepreneurs/full-stack-python,full_stack_python/articles/list.py,main
python_430e9be1ecd2,430e9be1ecd29931b4cbc7285fa0c599c96440a7,U,python,data_engineering,25,3,1,True,pair_0114,GPL-3.0,2024-11-06,False,True,True,mattiasthalen/arcane-insight,macros/generate_surrogate_key.py,main
python_434c9d65cf02,434c9d65cf02529fd2588f91a3c3978414ce2305,E,python,data_engineering,75,6,2,True,pair_0322,Apache-2.0,2023-11-07,False,True,True,superlinked/sie,examples/agent-action-monitor/agent-demo/harness.py,main
python_43705d5f9a65,43705d5f9a65fdcf91ee4d865f1c51e5105e4f12,H,python,web_backend,189,24,13,True,,MIT,2024-07-25,False,True,True,sleepy-project/sleepy,client/homework_device.py,main
python_438c5e3f65ef,438c5e3f65ef077314a051e072347a3154d1e235,U,python,web_backend,36,12,4,True,pair_0153,AGPL-3.0,2026-03-25,False,True,True,brightbeanxyz/brightbean-studio,apps/accounts/adapters.py,main
python_43c916c24bd1,43c916c24bd126b7ae3fe279ab270b0be8943e39,E,python,data_engineering,28,3,1,True,pair_0114,MIT,2026-04-16,False,True,True,backblaze-labs/genblaze,cli/genblaze_cli/commands/index.py,main
python_43e93a12dc51,43e93a12dc51c1dff918ff81e129a6a97de52ca4,U,python,data_engineering,76,38,3,False,pair_0060,MIT,2025-03-04,False,True,True,Fszta/parrant,parrant/artifacts/catalog.py,main
python_441433aa7937,441433aa79374680b1aaaff4bb676a5710673e05,E,python,web_backend,92,2,2,True,pair_0295,AGPL-3.0,2024-02-27,False,True,True,TracecatHQ/tracecat,alembic/versions/045d54f6247c_scope_org_unique_constraints.py,main
python_44bf4d8ef5eb,44bf4d8ef5eb370961eda8b741c8aed84ee0fa3b,H,python,data_engineering,172,29,5,True,,MIT,2026-07-25,False,True,True,dmux/minilake,src/minilake/app.py,main
python_44d88fb75b1d,44d88fb75b1d70654c3dd1bbfe5ef645dc38f0af,E,python,web_backend,23,2,2,True,pair_0315,Apache-2.0,2024-06-24,False,True,True,potpie-ai/momentum-core,server/alembic/versions/754403255064_remove_pydantic_table.py,main
python_44f9f62d5e01,44f9f62d5e01472f238acba27923da1d8ce49bbe,H,python,web_backend,36,2,2,True,,AGPL-3.0,2026-05-05,False,True,True,canarybyte/veridrop,scripts/build_test_pdf.py,main
python_45890e8a07ee,45890e8a07ee468d47e4e58c29695953e301057f,E,python,data_engineering,28,9,5,False,pair_0142,NOASSERTION,2024-02-12,False,True,True,Toloka/dbt-af,dbt_af/builder/backfill_dag_components.py,main
python_45a64a0bc9ea,45a64a0bc9eaf4945174688686678bc1fbdd096c,U,python,web_backend,68,6,2,True,pair_0250,BSD-3-Clause,2025-12-08,False,True,True,codingjoe/django-crontask,crontask/__init__.py,main
python_45b736c0f239,45b736c0f239c2c6ed2cdb994aff3bf1e0cb8889,H,python,data_engineering,63,9,1,False,,MIT,2024-05-23,False,True,True,dridk/sqlite2duckdb,sqlite2duckdb/__main__.py,main
python_45e9b75a2a48,45e9b75a2a4819523c9be9436b2288b564c133d6,U,python,scientific_computing,158,11,2,True,pair_0208,MIT,2024-01-21,False,True,True,HzaCode/ChemInformant,src/ChemInformant/cli.py,main
python_45f163c2cf3f,45f163c2cf3f3af1373f4716f0ce1b688b6acc39,E,python,web_backend,123,5,5,False,pair_0285,MIT,2024-08-05,False,True,True,rennf93/fastapi-guard,examples/advanced_app/app/main.py,master
python_461d9c4e2edd,461d9c4e2edd062a0a28bc5cb4f532d2d5c09c4b,H,python,scientific_computing,127,21,5,True,,,2024-07-10,False,True,True,tkkim-robot/safe_control,attitude_control/visibility_area.py,main
python_462fcc9610f5,462fcc9610f575a56a17e3f83882403279ba3b23,E,python,data_engineering,100,10,3,False,pair_0361,MIT,2026-07-29,False,True,True,Chrisinho8/DACH-data-job-market,notebooks/01_ingest_adzuna.py,main
python_46419516a640,46419516a640e96758ace1139a81ca4038c14881,H,python,data_engineering,34,4,2,False,,MIT,2024-02-19,False,True,True,narwhals-dev/narwhals,packages/test-plugin/src/test_plugin/namespace.py,main
python_46659d235202,46659d23520204ea2a6481f345f2d0b1a378c725,H,python,scientific_computing,114,1,1,True,,NOASSERTION,2026-03-27,False,True,True,arriemeijer-creator/AeroJAX,3D_WIP/multigrid3d.py,main
python_467470150128,467470150128323f1f4e01d26fbce82cb051eb17,U,python,data_engineering,108,24,4,True,pair_0246,Apache-2.0,2025-08-24,False,True,True,jacobwarren/social-media-ai-engineering-etl,12-clean-opinions.py,main
python_46edfe7de271,46edfe7de27118333750703ba21b34364dbc0af4,H,python,data_engineering,218,41,6,True,,MIT,2025-11-09,False,True,True,RyanJHamby/stock-screener,examples/screening_demo.py,main
python_4713568d7a76,4713568d7a76be86a41576d1b7d15ae82eb39d0a,H,python,scientific_computing,62,8,1,True,,MIT,2026-06-12,False,True,True,ElliotXie/autozyme,.github/scripts/ci_check_coverage.py,main
python_475ed6938f4a,475ed6938f4a40ba94c2b011a432481457b317fc,U,python,data_engineering,43,10,2,True,pair_0291,NOASSERTION,2024-09-12,False,True,True,gizmodata/spark-connect-proxy,src/spark_connect_proxy/security.py,main
python_47a8819955a5,47a8819955a541eccbf197b5730a70f1c3f26549,E,python,web_backend,198,41,9,True,pair_0376,,2026-03-14,False,True,True,skernelx/tavily-key-generator,exa_browser_solver.py,main
python_4831ab8e5fff,4831ab8e5fffc0f964117cbefd03215f77457f34,H,python,web_backend,74,1,1,False,,Apache-2.0,2024-02-27,False,True,True,bakrianoo/mini-rag,src/celery_app.py,tut-017
python_48327d521470,48327d52147042cf994ce5260c47a8837082e0b8,U,python,data_engineering,28,2,2,False,pair_0221,MIT,2024-03-04,False,True,True,datamole-ai/pysparkdt,example/tests/test_processing.py,main
python_4843b15100fe,4843b15100febc722d3acfaa2f5e3e5558945c85,H,python,scientific_computing,32,9,3,False,,CC0-1.0,2024-01-08,False,True,True,yifan1207/Quantum-Based-Machine-Learning-Simulation,QMLS Code/Compare.py,main
python_486870441b0f,486870441b0fb7c947346c492cd36d7a0833ab42,U,python,web_backend,88,9,1,True,pair_0063,MIT,2025-02-23,False,True,True,mr-fatalyst/fastopenapi,benchmarks/benchmark.py,master
python_486c7e142d48,486c7e142d48beaafe3fb78117aeb117b8b2389e,H,python,data_engineering,85,6,3,True,,Apache-2.0,2025-05-07,False,True,True,opendp/tumult-analytics,benchmark/keyset_cross_product_per_size.py,main
python_486d6174e407,486d6174e407a940033a411b8251cd615fbb87e7,U,python,scientific_computing,227,52,10,True,pair_0050,CC0-1.0,2026-05-27,False,True,True,brycewang-stanford/Auto-Research-Skills,scripts/discover-skills.py,main
python_48c100ef1dc6,48c100ef1dc6e376198e8192eb3f2eeecdd52c34,E,python,web_backend,139,28,5,True,pair_0069,MIT,2026-03-09,False,True,True,shenhao-stu/ohmycaptcha,src/api/routes.py,main
python_48c814998c6d,48c814998c6d45cfab376c03eb665ea8f2392e2f,E,python,scientific_computing,62,12,5,False,pair_0029,AGPL-3.0,2025-01-06,False,True,True,Argo-Robot/quadrupeds_locomotion,src/create_video_with_overlay.py,main
python_48cea129bfb4,48cea129bfb4e0a6f64cd23b47b970cad5bbc15a,E,python,data_engineering,150,45,6,True,pair_0226,NOASSERTION,2025-08-29,False,True,True,elastic/LogstashUI,packaging/offline/download_wheels.py,main
python_48e2ca5ac597,48e2ca5ac597e94e6207a37c5e6d27e3d150bf27,E,python,web_backend,221,14,6,True,pair_0390,NOASSERTION,2026-02-22,False,True,True,fim-ai/fim-one,evals/test_policy_behavior.py,master
python_490178ec4589,490178ec4589925b7827d77ce19a3a4bfbec2e36,U,python,scientific_computing,62,13,7,True,pair_0265,Apache-2.0,2025-02-24,False,True,True,pasteurlabs/tesseract-core,benchmarks/conftest.py,main
python_4901cfc941f0,4901cfc941f0d973be29bd04353a43d415ea2dd4,U,python,web_backend,32,6,1,True,pair_0070,MIT,2026-02-03,False,True,True,Finrandojin/alexandria-audiobook,app/default_prompts.py,main
python_4935bd1d3624,4935bd1d3624e57add0effe70714e54d97d96e28,E,python,scientific_computing,136,22,1,False,pair_0020,Apache-2.0,2025-06-17,False,True,True,RoboticsData/score_lerobot_episodes,score_dataset.py,main
python_4949c763d2f7,4949c763d2f7bf22a1e95024c72a72c4b0bf9bd3,H,python,data_engineering,104,10,9,True,,Apache-2.0,2024-01-30,False,True,True,PFund-Software-Ltd/pfeed,afterpython/README.py,main
python_495b9db307ae,495b9db307ae9da57074576a80b905a200747640,U,python,data_engineering,55,7,4,True,pair_0215,MIT,2026-03-25,False,True,True,Jiahong-Que-9527/SoloLakehouse,dagster/io_managers.py,main
python_4987f73efa73,4987f73efa73339941e193064bd4a91d69d52ea8,E,python,scientific_computing,94,12,3,False,pair_0045,NOASSERTION,2023-12-19,False,True,True,zjunlp/ChatCell,finetune.py,main
python_49e84ed60cdc,49e84ed60cdcc386fa2b9b402e4d86605717fc41,E,python,scientific_computing,77,7,1,True,pair_0127,,2025-04-18,False,True,True,camlab-ethz/GAOT,src/core/default_configs.py,main
python_4a1b12429039,4a1b12429039f20f1781f2332ab6373b9e575f45,E,python,scientific_computing,185,14,6,True,pair_0132,Apache-2.0,2026-05-11,False,True,True,tomtommyyuan/spmind,gradio_app.py,main
python_4a6d588e9f27,4a6d588e9f27432b61db26dbf20b1a44a4875c9f,E,python,data_engineering,204,11,3,True,pair_0248,MIT,2025-12-20,False,True,True,mixpanel/mixpanel-headless,.claude/skills/skill-creator/scripts/init_skill.py,main
python_4a6df74b69a9,4a6df74b69a9e2e85fd9efd07a81419a6a75664a,E,python,scientific_computing,239,53,8,True,pair_0100,MIT,2026-07-07,False,True,True,DoctorDean/lazarus,benchmark/baseline.py,main
python_4addcfe5cbfc,4addcfe5cbfcd9c792396996b2657f854947749b,U,python,data_engineering,95,26,5,True,pair_0190,Apache-2.0,2026-06-23,False,True,True,exmergo/dex,evals/claude_agent.py,main
python_4af2a99ab65a,4af2a99ab65a90751c6f864e3cdf6619250c0dcb,U,python,scientific_computing,64,12,3,True,pair_0307,Apache-2.0,2024-11-21,False,True,True,st-tech/ppf-contact-solver,.github/workflows/scripts/example-gen-win.py,main
python_4b14526dec48,4b14526dec48328547586d20cc5e56bf2aa44fa4,H,python,web_backend,107,39,4,False,,GPL-3.0,2026-03-09,False,True,True,chr0nzz/traefik-manager,core/agents_store.py,main
python_4cab3b76bb52,4cab3b76bb52b066cab86b5347f2adc071c2eca9,H,python,data_engineering,52,9,3,True,,MIT,2026-01-27,False,True,True,GramosoftAI/GcrawlAI,api/auth/jwt_utils.py,main
python_4d100d0011ee,4d100d0011ee18b1c7167e019584b30232116cdc,U,python,data_engineering,18,4,4,True,pair_0383,,2024-04-04,False,True,True,silverton-io/snowflakecli,src/cli/account.py,main
python_4d2cd9a3b187,4d2cd9a3b187794f1bd5a30b38fad9d1659c9fd8,E,python,data_engineering,149,21,8,True,pair_0037,BSD-3-Clause,2025-04-30,False,True,True,eZWALT/eZAutoML,src/ezautoml/cli.py,main
python_4d2f079b4d40,4d2f079b4d407a21cf4c4d6a345a095fed88cf2b,U,python,web_backend,66,15,3,True,pair_0082,MIT,2024-04-23,False,True,True,pydantic/logfire,.github/workflows/scripts/minimal_install_smoke.py,main
python_4dc26ece39ff,4dc26ece39ffec3a353ce46a7381af6bc940e510,H,python,scientific_computing,13,2,1,True,,MIT,2026-03-10,False,True,True,Sunnnnch/electro_data_process_tool,packaging/electrochem_mcp_launcher.py,main
python_4ddd9418f231,4ddd9418f231a46de0683f68803db4544ea5e8eb,U,python,web_backend,107,5,4,False,pair_0285,GPL-3.0,2024-03-09,False,True,True,alexbates/Tamari,app/__init__.py,main
python_4e0c54eabc88,4e0c54eabc88f567697f59c9677327eb8d844ba3,H,python,data_engineering,135,55,16,True,,Apache-2.0,2024-07-05,False,True,True,memiiso/opendbt,opendbt/__init__.py,main
python_4e66fb8ad09a,4e66fb8ad09a7b773fa39c24716d22244b6b8484,H,python,web_backend,196,42,15,False,,AGPL-3.0,2026-03-18,False,True,True,lxf746/any-auto-register,api/accounts.py,main
python_4f0da0195983,4f0da0195983751519f0bc2b660399e90627e375,H,python,scientific_computing,146,27,4,True,,NOASSERTION,2026-06-13,False,True,True,ratschlab/DeepSpotM,src/deepspotm/checkpoint.py,main
python_4f1dd43ab2b8,4f1dd43ab2b853a212480b4e4c45705217761bbb,U,python,web_backend,30,5,3,True,pair_0237,,2025-03-07,False,True,True,Haohao-end/GPT-2-Based-Medical-Dialogue-System,data_preprocess/dataset.py,main
python_4f5700403910,4f570040391085b981ec4947bde77f0a17589662,E,python,data_engineering,28,6,2,False,pair_0368,,2024-04-02,False,True,True,aymane-maghouti/Big-Data-Project,Main/Lambda/Batch_layer/batch_pipeline.py,main
python_4fd2078d3353,4fd2078d3353a1e8f5ae84994d3123e3513002fb,H,python,scientific_computing,87,1,1,False,,Apache-2.0,2025-02-06,False,True,True,tsinghua-fib-lab/AgentSociety,examples/hurricane_impact/hurricane.py,main
python_4fe0a8820e6a,4fe0a8820e6ac4f1465eccffa677c00d677b6c4c,U,python,web_backend,44,6,2,False,pair_0080,MIT,2026-08-21,False,True,True,ChenShuo2004/cs-board,scripts/render_annotation_preview.py,main
python_505937d738ec,505937d738ec032e7a8fc87b69a13460abb4c2a2,U,python,data_engineering,67,9,2,True,pair_0367,MIT,2025-03-04,False,True,True,Fszta/parrant,parrant/artifacts/adapter_mapping.py,main
python_507c0a50bf40,507c0a50bf40f88a29a4828f4861b8f0c5593510,H,python,scientific_computing,172,54,15,False,,Apache-2.0,2025-02-19,False,True,True,Future-House/BixBench,bixbench/models.py,main
python_508b8364c3ff,508b8364c3ff36eae76f6d895be07cb91f5abf12,U,python,web_backend,31,4,1,False,pair_0033,MIT,2025-09-18,False,True,True,Quenary/tugtainer,agent/api/command_api.py,main
python_50aea6015492,50aea60154928e9e67f90bf5fa8ecb108934a95b,U,python,data_engineering,36,1,1,True,pair_0338,Apache-2.0,2024-08-14,False,True,True,jonathanbhaskar/dagster-odp,dagster_odp/__init__.py,main
python_50f15dab5bb0,50f15dab5bb0522ad9077eeb7944cbd9bc918c17,U,python,web_backend,39,4,3,True,pair_0212,AGPL-3.0,2026-01-17,False,True,True,0xMH/pyfunda,examples/enrichment_export.py,main
python_510e22e783b1,510e22e783b1577476a371f83b4c796c04f53dbc,E,python,scientific_computing,26,7,2,True,pair_0399,Apache-2.0,2024-11-21,False,True,True,st-tech/ppf-contact-solver,.github/workflows/scripts/example-list.py,main
python_51234d2400cf,51234d2400cf56f68a3c35af153f3c84947d7532,H,python,scientific_computing,305,83,9,True,,NOASSERTION,2025-12-30,False,True,True,AI4Science-WestlakeU/RealPDEBench,realpdebench/data/combustion_dataset.py,main
python_5134777acf46,5134777acf46754f20d0e3cb38731309234db47c,E,python,data_engineering,61,9,5,True,pair_0358,,2024-12-08,False,True,True,sspaeti/obsidian-note-taking-assistant,api/embed_server.py,main
python_519efd5931b9,519efd5931b9e743bd9a0399ee9e1c7f0c02d03b,U,python,web_backend,73,9,4,True,pair_0238,MIT,2026-07-08,False,True,True,nando0x/ProspectOS,backend/criar_lead_teste.py,main
python_51f6bbae0f20,51f6bbae0f2062e8af61cb661b6e39d0978ec144,E,python,scientific_computing,168,35,9,True,pair_0310,NOASSERTION,2025-09-05,False,True,True,mqcomplab/bblean,bblean/_console.py,main
python_5234ccd8f88d,5234ccd8f88d46f81dd1eefc04b66cbe645b0802,H,python,web_backend,211,47,9,False,,AGPL-3.0,2024-12-01,False,True,True,dev-fYnn/Winget-Repo,Modules/Clients/Clients.py,master
python_5253b4ff2249,5253b4ff22494cfd74125c271ac1dc6c3e49b2b7,H,python,data_engineering,37,10,1,True,,NOASSERTION,2026-08-30,False,True,True,Unknown-333/awesome-data-engineering-skills,scripts/check_evals.py,main
python_525c12789a8c,525c12789a8cba0666de447c22300508de0592d4,E,python,data_engineering,159,15,5,True,pair_0145,,2024-10-15,False,True,True,astronomer/ebook-etl-elt,dags/asset_sequences/seq_1_assets_etl_xcom.py,main
python_526b2f347bae,526b2f347bae34f63c727ba1ed4a7378ac880ca8,E,python,scientific_computing,218,52,14,True,pair_0170,MIT,2025-02-24,False,True,True,VarunUllanat/mint,downstream/Antibody/flab/finetune_flab.py,main
python_526bf6d62adc,526bf6d62adc18600f8b8a023b9e3cbfb3fc264d,H,python,web_backend,51,2,1,False,,,2025-11-19,False,True,True,nuglifeleoji/Options-Analytics-Agent,Week1/added_time_travel.py,main
python_52e935599b0d,52e935599b0d65cd8f387313eddeaf5e3b9c4810,U,python,scientific_computing,85,14,2,True,pair_0217,MIT-0,2024-03-23,False,True,True,aws-deadline/deadline-cloud-samples,conda_recipes/blender-5.0/recipe/plugin_sync_bootstrap.py,mainline
python_52fec9ee71e1,52fec9ee71e18cc03752bd2256a450d2a15c4dc6,E,python,web_backend,56,6,3,True,pair_0171,Apache-2.0,2026-04-27,False,True,True,caura-ai/caura,benchmark/a37_n_way_chain.py,main
python_53629bb82f23,53629bb82f231e730fe8bbfc17b0cfbd4de3e306,H,python,scientific_computing,19,7,3,True,,NOASSERTION,2024-02-26,False,True,True,saeyslab/harpy,docs/extensions/typed_returns.py,main
python_53987b46e339,53987b46e3397467dc3d1aa7f092d603498cb16c,U,python,scientific_computing,104,2,1,True,pair_0012,GPL-3.0,2024-08-14,False,True,True,mumax/plus,docs/conf.py,master
python_53e839613efe,53e839613efee52c17f4454d0594e36bc48023dc,H,python,web_backend,92,16,5,True,,,2025-10-31,False,True,True,LAVARONG/wechat-automation-api,scripts/monitor.py,main
python_540128d53827,540128d53827de2c99e5662ed142cae51ea3b224,E,python,web_backend,153,14,5,True,pair_0266,MIT,2025-08-27,False,True,True,GrandpaEJ/BustAPI,Legacy-Code/benchmarks/benchmark_cache.py,main
python_54adf8a505ce,54adf8a505ce589b8dd6b836e914b07b2e72273a,H,python,data_engineering,45,10,3,True,,MIT,2024-05-22,False,True,True,pyper-dev/pyper,src/pyper/_core/async_helper/output.py,main
python_54cee889e9aa,54cee889e9aadba9aa5ee918e301d75f9816d2cc,U,python,web_backend,33,7,3,False,pair_0093,MIT,2025-11-03,False,True,True,usmanhalalit/DjangoRealtime,djangorealtime/admin.py,main
python_54d2918c0a08,54d2918c0a085aa2d2384e79d70b30c8f1cb595e,H,python,scientific_computing,71,15,3,True,,MIT,2026-01-07,False,True,True,Soju06/codex-lb,.agents/hooks/post_edit_tracker.py,main
python_54e1f977945b,54e1f977945b88696c2757e4ddbff6d94ad3b25b,U,python,scientific_computing,185,4,1,True,pair_0349,NOASSERTION,2026-05-02,False,True,True,Renforce-Dynamics/MuGS,examples/first_person_demo.py,master
